SerialNo,Candidate,Constituency,Party,CriminalCases,Education,Assest,Liabilities 
6466,ShiraChand Ekka,Raigarh,JMM,0,Others,"Rs 8,74,500","Rs 0, "
6467,Shiraz Khan,Secunderabad,UWF,0,12th Pass,"Rs 85,000","Rs 1,10,000, "
6468,SHIROLE RANJEET SHRIKANT,Pune,MNS,0,Graduate,"Rs 1,06,57,200","Rs 1,63,400, "
6469,SHIRSE RAMSINGH UKHAJI,Kalyan,IND,0,Illiterate,"Rs 6,70,000","Rs 9,00,000, "
6470,SHISHIR SHINDE,Mumbai North East,MNS,,10th Pass,"Rs 1,68,38,000","Rs 16,64,000, "
6471,SHISHUPAL SINGH,Aligarh,PTSS,0,Graduate Professional,"Rs 22,83,000","Rs 0, "
6472,SHITKARAN MHILWAR,Durg,IND,0,Others,"Rs 7,00,000","Rs 4,00,000, "
6473,Shiv Charan Yadav,Buxar,IND,0,Post Graduate,"Rs 10,57,588","Rs 0, "
6474,SHIV KUMAR,Banda,IND,0,Graduate Professional,"Rs 63,365","Rs 0, "
6475,SHIV KUMAR,Alwar,JKNPP,0,10th Pass,"Rs 22,750","Rs 0, "
6476,SHIV KUMAR,Hardoi,IND,0,Literate,"Rs 90,000","Rs 0, "
6477,SHIV KUMAR SHAH,New Delhi,IND,0,Post Graduate,"Rs 21,200","Rs 0, "
6478,SHIV NARAIN,Tehri Garhwal,IND,0,Post Graduate,"Rs 45,30,400","Rs 0, "
6479,SHIV NARAYAN,Sonipat,IND,0,Graduate Professional,"Rs 5,36,223","Rs 15,500, "
6480,SHIV NARAYAN SINGH BAGWARE,Bhopal,IND,0,Post Graduate,"Rs 1,18,56,230","Rs 1,60,000, "
6481,SHIV PAL,Misrikh,IND,0,10th Pass,"Rs 22,76,000","Rs 0, "
6482,SHIV PARSAD,Karnal,IND,0,Not Given,Nil,"Rs 0, "
6483,SHIV POOJAN ARYA,Basti,IND,0,12th Pass,"Rs 2,85,000","Rs 0, "
6484,SHIV RAJ ALIAS BADE BHAIYA,Damoh,IND,0,Illiterate,"Rs 81,660","Rs 0, "
6485,Shiv Shankar Kumar,Gaya,IND,0,Graduate,Nil,"Rs 0, "
6486,SHIV SINGH,Hathras,IND,0,Graduate,"Rs 12,05,369","Rs 0, "
6487,SHIV SINGH,Garhwal,IND,0,12th Pass,"Rs 4,18,400","Rs 0, "
6488,SHIV SUNDER,Ludhiana,IND,0,Not Given,"Rs 26,70,000","Rs 9,30,000, "
6489,SHIVA CHARAN,Bijnor,IND,0,8th Pass,"Rs 4,58,000","Rs 0, "
6490,SHIVA MAHTO,Giridih,MCO,0,8th Pass,"Rs 5,95,000","Rs 0, "
6491,SHIVAJI JAYSING KOKARE,Baramati,IND,0,Literate,"Rs 4,20,000","Rs 3,000, "
6492,Shivakumar,Koppal,IND,0,Graduate,"Rs 14,57,000","Rs 0, "
6493,SHIVAKUMAR,Raichur,BSP,0,Graduate,"Rs 1,07,50,000","Rs 3,00,000, "
6494,SHIVAKUMAR CHANNABASAPPA UDASI,Haveri,BJP,0,Graduate,"Rs 32,33,61,935","Rs 3,38,33,437, "
6495,SHIVAKUMAR KOLLUR,Gulbarga,IND,0,Not Given,"Rs 26,40,000","Rs 13,50,000, "
6496,SHIVAKUMARGOUDA SHIDDALINGANGOUDA PATIL,Haveri,JD(S),0,Graduate,"Rs 1,04,01,836","Rs 34,04,000, "
6497,SHIVAKUMARI,Erode,BSP,0,Not Given,"Rs 6,53,000","Rs 0, "
6498,SHIVANAND WANTAMURI SIDDAMALLAPPA,Chikkodi,BSP,,Graduate,"Rs 73,62,522","Rs 3,55,000, "
6499,SHIVANGI SHASTRI,Chittorgarh,IND,0,10th Pass,"Rs 15,48,805","Rs 2,88,000, "
6500,Shivaputrappa,Koppal,BSP,0,5th Pass,"Rs 5,15,000","Rs 20,000, "
6501,SHIVARAJ TIMMANNA BOKKE,Bidar,IND,0,Graduate,"Rs 6,30,000","Rs 30,000, "
6502,SHIVARAM,Dausa,Rajasthan Vikas Party,0,12th Pass,"Rs 6,43,500","Rs 0, "
6503,Shivaramgouda,Koppal,BJP,0,Graduate Professional,"Rs 1,45,18,988","Rs 30,78,847, "
6504,SHIVAVEER DNYANESHWAR VITTHAL AMALE URPH AMALE SARKAR,Raver,SVRP,,12th Pass,"Rs 2,78,000","Rs 0, "
6505,SHIVCHANDRA PASWAN,Samastipur,IND,0,Post Graduate,"Rs 6,19,000","Rs 0, "
6506,SHIVCHARAN UIKEY,Mandla,IND,0,Graduate,"Rs 1,30,000","Rs 0, "
6507,SHIVDAS,Basti,Shoshit Samaj Dal,0,12th Pass,"Rs 9,15,500","Rs 0, "
6508,SHIVKUMAR GAUR,Ujjain,IND,0,12th Pass,"Rs 66,000","Rs 0, "
6509,Shivlal Mahto,Hazaribagh,JMM,,Graduate,"Rs 34,45,200","Rs 74,49,292, "
6510,SHIVNARAYAN AHIRWAR,Rajgarh,BSP,0,Post Graduate,"Rs 2,53,000","Rs 0, "
6511,SHIVPRASAD PRAJAPATI,Hamirpur,IJP,0,Graduate,"Rs 3,27,000","Rs 0, "
6512,SHIVRAJ BHAIYA,Damoh,BJP,0,12th Pass,"Rs 89,29,326","Rs 2,86,513, "
6513,SHIVRAJ BHAIYA,Damoh,SVSP,0,12th Pass,"Rs 89,29,326","Rs 2,86,513, "
6514,SHIVRAJ BHAIYA BADE THAKUR,Damoh,IND,0,5th Pass,"Rs 70,000","Rs 0, "
6515,SHIVRAJ SINGH BANDA,Damoh,IND,0,10th Pass,"Rs 33,833","Rs 0, "
6516,SHIVRAJ SINGH NAYAKHEDA APPCHAND,Damoh,IND,0,Literate,"Rs 31,500","Rs 0, "
6517,SHIVRAM,Pratapgarh,IND,0,12th Pass,"Rs 24,15,000","Rs 1,85,000, "
6518,SHIVSHANKERKUSHWAHA,Unnao,Akhil Bharatiya Ashok Sena,0,Graduate,"Rs 3,17,000","Rs 0, "
6519,SHOAIB KHAN,Chhindwara,IND,0,Graduate,Nil,"Rs 0, "
6520,SHOBHA DEVI,Jhalawar-Baran,IND,0,10th Pass,"Rs 10,06,500","Rs 95,000, "
6521,Shobharam Gilhare,Raipur,IND,0,Post Graduate,"Rs 77,000","Rs 0, "
6522,SHOBHNATH SEN,Satna,LJP,0,12th Pass,"Rs 1,86,000","Rs 0, "
6523,SHOKAT ALI,Churu,IND,0,Literate,"Rs 6,30,000","Rs 0, "
6524,SHOUKATH SHERIF,Vellore,DMDK,0,Graduate,"Rs 4,44,23,212","Rs 16,35,645, "
6525,SHRAVAN SANGONDA BHANDE,Bidar,RSP,0,Not Given,"Rs 4,00,000","Rs 0, "
6526,SHRAWAN KUMAR,Robertsganj,RWS,0,Graduate,"Rs 1,68,000","Rs 0, "
6527,SHREE LAL BAIRWA,Karauli-Dholpur,IND,0,12th Pass,"Rs 41,89,199","Rs 6,06,875, "
6528,SHREE LAL KHARE,Karauli-Dholpur,LJP,0,Not Given,"Rs 3,80,000","Rs 0, "
6529,SHREE NATH,Gorakhpur,SBSP,0,12th Pass,"Rs 70,000","Rs 0, "
6530,SHREE NATH JI,Bansgaon,BSP,0,Post Graduate,"Rs 53,35,779","Rs 7,00,000, "
6531,SHREEPAL SINGH,Meerut,IND,0,Graduate,"Rs 45,32,250","Rs 5,00,000, "
6532,Shri Bishnu Pada Ray,Andaman & Nicobar Islands,BJP,,Graduate,"Rs 12,41,034","Rs 0, "
6533,SHRI CHAND,Bhiwani-Mahendragarh,IND,0,Not Given,"Rs 9,56,656","Rs 0, "
6534,SHRI CHAND KRIPLANI,Chittorgarh,BJP,0,Graduate,"Rs 59,01,396","Rs 7,50,581, "
6535,SHRI INDER CHAND PALIWAL,Ajmer,JGP,0,8th Pass,"Rs 54,68,000","Rs 0, "
6536,Shri P. R. Ganeshan,Andaman & Nicobar Islands,RJD,0,Not Given,"Rs 3,29,563","Rs 0, "
6537,Shri Pradeep Kumar Ekka,Andaman & Nicobar Islands,JDP,0,Others,"Rs 4,10,000","Rs 0, "
6538,SHRI PRAKASH MANI TRIPATHI,Deoria,BJP,0,Post Graduate,"Rs 1,24,32,443","Rs 0, "
6539,SHRI ROHITASH,Ajmer,BSP,0,Post Graduate,"Rs 4,29,25,000","Rs 72,997, "
6540,Shri T. Ali,Andaman & Nicobar Islands,IND,0,12th Pass,"Rs 4,45,957","Rs 2,96,000, "
6541,Shri Tapan Kumar Bepari,Andaman & Nicobar Islands,CPM,0,Post Graduate,"Rs 39,86,000","Rs 0, "
6542,Shri Vakiath Valappil Khalid,Andaman & Nicobar Islands,IND,0,8th Pass,"Rs 57,000","Rs 48,362, "
6543,Shri. Kuldeep Rai Sharma,Andaman & Nicobar Islands,INC,,Graduate Professional,"Rs 54,09,630","Rs 10,374, "
6544,Shri. M. S. Mohan,Andaman & Nicobar Islands,BSP,0,10th Pass,"Rs 54,52,500","Rs 3,00,000, "
6545,Shri. N. K. P. Nair,Andaman & Nicobar Islands,CPI(ML)(L),0,10th Pass,"Rs 14,88,456","Rs 62,000, "
6546,SHRICHAND TANWAR,South Delhi,CPI,0,10th Pass,"Rs 69,06,461","Rs 2,48,680, "
6547,Shridhar Chandrakar,Mahasamund,AD,0,Post Graduate,"Rs 7,81,000","Rs 0, "
6548,Shrikant Kaser,Raipur,IND,0,8th Pass,Nil,"Rs 0, "
6549,SHRIKANT MADHUSUDAN JAGTAP,Pune,IND,0,Literate,"Rs 1,40,000","Rs 0, "
6550,SHRIKANT RAMRAO JEDHE,Latur,RSPS,0,Post Graduate,"Rs 1,43,20,000","Rs 0, "
6551,SHRIKRISHNA ALIAS SIRIYA,Gwalior,IND,0,Literate,"Rs 33,000","Rs 0, "
6552,SHRIKRISHNA SHAKYA,Kannauj,IND,0,Graduate Professional,"Rs 50,50,000","Rs 0, "
6553,SHRIMAHANT SUDHIRDAS MAHARAJ,Nashik,BSP,,Post Graduate,"Rs 23,78,441","Rs 0, "
6554,SHRIMAN MISHRA,Paschim Champaran,IND,0,Not Given,"Rs 5,13,000","Rs 25,000, "
6555,SHRIPAD YESSO NAIK,North Goa,BJP,0,Graduate,"Rs 98,97,462","Rs 9,12,582, "
6556,SHRIPAL GUPTA,Rampur,BSP(K),0,8th Pass,"Rs 6,85,000","Rs 0, "
6557,SHRIPAT SHIKSHAK,Tikamgarh,IND,0,12th Pass,"Rs 1,73,000","Rs 0, "
6558,SHRIRAM RAHUL,Bhind,BMM,0,12th Pass,"Rs 10,60,000","Rs 0, "
6559,SHRIRAM THAKUR,Balaghat,IND,0,10th Pass,"Rs 19,95,000","Rs 0, "
6560,SHRUTI CHOUDHRY,Bhiwani-Mahendragarh,INC,0,Graduate Professional,"Rs 16,72,66,000","Rs 1,70,00,000, "
6561,SHUDHIR YASHWANT SURVE,Nanded,KKJHS,,Post Graduate,"Rs 21,36,000","Rs 11,00,000, "
6562,SHUKL SITARAM,Khajuraho,IND,0,10th Pass,"Rs 8,62,000","Rs 0, "
6563,SHURVEER SINGH,Shimla,IND,0,10th Pass,"Rs 50,000","Rs 0, "
6564,SHWETA VIVEK PARULKAR,Mumbai South Central,MNS,0,Post Graduate,"Rs 18,58,31,724","Rs 4,49,000, "
6565,SHYAM,Kota,BJP,0,Graduate Professional,"Rs 99,74,260","Rs 3,26,970, "
6566,Shyam Bihari Bind,Buxar,JPS,0,10th Pass,"Rs 13,36,000","Rs 50,000, "
6567,SHYAM BIHARI GUPTA,Rae bareli,IND,0,12th Pass,"Rs 5,30,000","Rs 0, "
6568,SHYAM BIHARI KANNAUJIYA,Machhlishahr,IND,0,Not Given,"Rs 3,00,000","Rs 0, "
6569,Shyam Bihari Trivedi,Bilaspur,IND,0,10th Pass,"Rs 80,733","Rs 0, "
6570,SHYAM KRISHNA PANDEY,Allahabad,INC,0,Graduate Professional,"Rs 61,58,929","Rs 0, "
6571,SHYAM LAL,Mirzapur,EKSP,,12th Pass,"Rs 36,54,000","Rs 0, "
6572,Shyam Lal Singh Kushwaha,Buxar,BSP,0,Not Given,"Rs 3,11,92,965","Rs 0, "
6573,SHYAM LAL VIJAY,Jaipur,RBD,0,Graduate,"Rs 22,55,000","Rs 3,20,000, "
6574,SHYAM NARAYAN,Ghazipur,RASD,0,Post Graduate,"Rs 12,82,500","Rs 9,000, "
6575,SHYAM PRAKASH,Misrikh,SP,,Graduate,"Rs 72,52,808","Rs 3,00,000, "
6576,SHYAM RAJAK,Jamui,RJD,,Graduate,"Rs 60,31,237","Rs 8,76,644, "
6577,SHYAM SUNDAR,Mathura,IND,0,10th Pass,"Rs 28,00,500","Rs 0, "
6578,SHYAM SUNDAR SHARMA,Kota,IND,0,12th Pass,"Rs 65,514","Rs 0, "
6579,SHYAM SUNDER DAS CHAURASIA,Maharajganj,IND,,8th Pass,"Rs 10,35,000","Rs 1,19,919, "
6580,SHYAM SUNDER JAIN,West Delhi,SP,0,Not Given,"Rs 1,32,63,000","Rs 0, "
6581,SHYAM SUNDER RATHI,Rajgarh,SHS,0,Post Graduate,"Rs 1,66,11,190","Rs 5,55,000, "
6582,SHYAM SUNDER SHARMA,Mathura,BSP,0,Post Graduate,"Rs 3,25,57,287","Rs 0, "
6583,SHYAM TIPANNA KURHADE,Mumbai North,IND,0,Literate,"Rs 3,40,000","Rs 0, "
6584,SHYAMA CHARAN GUPTA,Phulpur,SP,0,Graduate Professional,"Rs 13,56,00,000","Rs 1,88,186, "
6585,Shyamal Das,Maldaha Dakshin,IND,0,Graduate,"Rs 34,700","Rs 0, "
6586,SHYAMAL MONDAL,Diamond Harbour,Ambedkarbadi Party,0,Graduate,"Rs 40,45,000","Rs 0, "
6587,SHYAMAL NASKAR,Jaynagar,IND,0,Graduate Professional,"Rs 55,000","Rs 0, "
6588,SHYAMALI ROY CHOWDHURY,Bardhaman-Durgapur,IND,0,12th Pass,"Rs 12,04,700","Rs 1,500, "
6589,Shyambabu Subudhi,Aska,IND,0,10th Pass,"Rs 15,50,000","Rs 0, "
6590,Shyamlal Manjhi,Gaya,IND,0,10th Pass,"Rs 10,000","Rs 0, "
6591,SIDDESHWAR SHIVAPPA BHOSALE,Sangli,IND,0,Not Given,Nil,"Rs 0, "
6592,Siddeswara.G.M,Davanagere,BJP,0,10th Pass,"Rs 14,02,48,867","Rs 42,63,675, "
6593,SIDDHA GOPAL SAHU,Hamirpur,INC,0,Post Graduate,"Rs 2,48,94,125","Rs 0, "
6594,Siddhartha Pooley,Bhongir,BSP,0,Post Graduate,"Rs 1,10,000","Rs 0, "
6595,SIDDHESH DINESHBHAI PATEL,Gandhinagar,IND,0,Not Given,"Rs 10,41,170","Rs 0, "
6596,SIDDIQUE ASHFAQUE ALI,Kalyan,IND,0,12th Pass,"Rs 12,60,000","Rs 0, "
6597,SIDDIQULLAH CHOWDHURY,Basirhat,AUDF,0,Others,"Rs 27,39,060","Rs 6,42,320, "
6598,Sidhant Mohapatra,Berhampur,BJD,0,Post Graduate,"Rs 48,28,474","Rs 1,18,884, "
6599,SIDHARTH BOUDHA AHIRWAR,Sagar,RPI(A),0,8th Pass,Nil,"Rs 0, "
6600,SIFAAT ALI KHAN,Rampur,Indian Union Muslim League,0,Graduate,"Rs 1,04,000","Rs 0, "
6601,SIKANDAR TANTI,Bhagalpur,IND,0,Others,"Rs 3,66,600","Rs 0, "
6602,SIKANDER SINGH,Fatehgarh Sahib,IND,0,5th Pass,"Rs 10,000","Rs 0, "
6603,SIKANDER SINGH,Kishanganj,IND,,10th Pass,"Rs 1,71,19,702","Rs 9,47,928, "
6604,SIMA GHOSH,Dibrugarh,IND,0,10th Pass,"Rs 63,000","Rs 0, "
6605,SINDE SHAILESHBHAI,Daman & Diu,IND,0,12th Pass,"Rs 21,58,000","Rs 0, "
6606,Sindhu Jayan,Ernakulam,IND,0,10th Pass,"Rs 4,81,000","Rs 10,000, "
6607,Sindhu Joy,Ernakulam,CPM,,Post Graduate,"Rs 12,37,000","Rs 0, "
6608,Sindhu K S,Ernakulam,IND,,8th Pass,"Rs 6,00,000","Rs 15,000, "
6609,SINDU,Ganganagar,IND,0,Illiterate,"Rs 7,70,000","Rs 0, "
6610,SINGAI JINNAH. S,Ramanathapuram,DMDK,0,Post Graduate,"Rs 52,70,924","Rs 13,18,625, "
6611,SINGAM VENKATESHWARA REDDY,Nandyal,IND,,8th Pass,"Rs 7,08,500","Rs 50,000, "
6612,"SINGARAM, K.",Perambalur,IND,0,Post Graduate,"Rs 5,05,000","Rs 35,00,000, "
6613,SINGARAVELAN P,Tiruvannamalai,IND,0,12th Pass,"Rs 1,23,990","Rs 1,152, "
6614,SINGH RAJESH MUNNILAL,Thane,RSPS,0,10th Pass,"Rs 6,45,000","Rs 0, "
6615,SINGJIBHAI JALJIBHAI KATARA,Dahod,CPM,0,Literate,"Rs 80,214","Rs 0, "
6616,SIRAJ ABDULLA KAUCHALI,Ratnagiri Sindhudurg,BBM,0,8th Pass,"Rs 41,30,250","Rs 7,00,000, "
6617,SIRAJ AHAMAD,Domariyaganj,IND,0,Not Given,"Rs 2,24,000","Rs 0, "
6618,SIRAJ UDDIN AJMAL,Nowgong,AUDF,0,12th Pass,"Rs 40,50,28,596","Rs 0, "
6619,SIRAJ UDDIN AJMAL,Kaliabor,AUDF,0,12th Pass,"Rs 40,50,28,398","Rs 0, "
6620,Sirigiri Mannem,Nagarkurnool,IND,0,Graduate,"Rs 2,50,000","Rs 0, "
6621,SIRIKI SRINIVAS,Eluru,RDMP,0,Post Graduate,"Rs 5,000","Rs 0, "
6622,Sirupangi Ramulu,Bhongir,IND,,5th Pass,"Rs 15,05,000","Rs 0, "
6623,SITA DEVI,Sikar,BHBP,0,Literate,"Rs 10,77,795","Rs 0, "
6624,SITA RAM,Ganganagar,BSP,0,Post Graduate,"Rs 8,92,918","Rs 0, "
6625,SITA RAM,Sirsa,INLD,0,Graduate Professional,"Rs 1,76,09,841","Rs 29,00,000, "
6626,SITA RAM MORYA,Ganganagar,IND,0,10th Pass,"Rs 12,00,000","Rs 0, "
6627,SITA RMA BAIRWA,Jaipur,IND,0,10th Pass,"Rs 19,95,300","Rs 65,000, "
6628,SITA RMA BUNKAR,Jaipur Rural,IND,0,10th Pass,"Rs 10,30,000","Rs 0, "
6629,Sital Prasad Dusad,Karimganj,IND,0,5th Pass,"Rs 20,000","Rs 0, "
6630,SITARAM,Nainital-Udhamsingh Nagar,IND,0,Not Given,Nil,"Rs 0, "
6631,SITARAM  GUJHAR,Chittorgarh,IND,0,5th Pass,"Rs 37,000","Rs 0, "
6632,SITARAM NISHAD,Basti,JPS,0,Not Given,"Rs 1,21,000","Rs 0, "
6633,SITARAM SINGH,Sheohar,RJD,0,Graduate,"Rs 69,37,000","Rs 0, "
6634,SITARAM YADAV,Sitamarhi,RJD,,Graduate Professional,"Rs 94,40,339","Rs 8,34,173, "
6635,SIV SINGH,Tonk-Sawai Madhopur,IND,0,Graduate,"Rs 1,45,89,000","Rs 0, "
6636,SIVADEVAN N,Tiruvannamalai,IND,,12th Pass,"Rs 3,00,000","Rs 0, "
6637,SIVAKAMI,Kanniyakumari,BSP,0,Post Graduate,"Rs 2,95,31,700","Rs 0, "
6638,SIVAKUMAR @ J.K. RITHEESH. K,Ramanathapuram,DMK,,Graduate,"Rs 12,28,20,653","Rs 40,00,000, "
6639,SIVAKUMAR M,Tiruppur,BJP,0,Not Given,Nil,"Rs 0, "
6640,SIVAKUMAR M.A,Virudhunagar,IND,0,12th Pass,"Rs 93,000","Rs 0, "
6641,SIVAKUMAR N,Tiruppur,UMK,0,Not Given,Nil,"Rs 0, "
6642,SIVAKUMAR S,Kanniyakumari,IND,0,Not Given,"Rs 4,00,000","Rs 0, "
6643,SIVAKUMAR T,Madurai,IND,0,Graduate,"Rs 2,35,000","Rs 0, "
6644,SIVAKUMAR.S,Chennai Central,IND,0,Post Graduate,"Rs 38,35,119","Rs 2,17,974, "
6645,SIVAKUMAR.S,Thanjavur,IND,0,10th Pass,"Rs 13,20,000","Rs 1,50,000, "
6646,SIVAKUMAR.V,Chennai North,IND,0,Others,Nil,"Rs 0, "
6647,SIVALINGAM.D,Kancheepuram,IND,0,8th Pass,"Rs 5,07,000","Rs 0, "
6648,SIVAN. K,Dharmapuri,IND,0,12th Pass,"Rs 80,000","Rs 0, "
6649,SIVANMANI P,Virudhunagar,IND,0,10th Pass,"Rs 2,25,000","Rs 0, "
6650,SIVARAJ P,Nilgiris,IND,0,Graduate,"Rs 17,00,000","Rs 25,000, "
6651,SIVARAJ V,Coimbatore,IND,0,Graduate,"Rs 1,53,20,000","Rs 95,15,000, "
6652,SIVARAMAN G,Kallakurichi,IND,0,Post Graduate,"Rs 1,01,500","Rs 0, "
6653,SIVASAMI C,Tiruppur,ADMK,,Post Graduate,"Rs 5,18,92,954","Rs 0, "
6654,SIVASAMY. P,Karur,IND,0,Graduate,"Rs 20,000","Rs 0, "
6655,SIVASANKAR.S.,Erode,IND,0,Not Given,"Rs 50,000","Rs 0, "
6656,SIVASANKARAN.A,Kancheepuram,Akhila India Jananayaka Makkal Katchi (Dr. Is,0,Others,"Rs 11,500","Rs 1,00,000, "
6657,SIYA NAND MANDAL,South Delhi,IND,0,10th Pass,"Rs 51,026","Rs 0, "
6658,SIYARAM,Etawah,RBCP,0,10th Pass,"Rs 14,31,000","Rs 0, "
6659,Siyaram Dhritlahare,Raipur,IND,0,Others,"Rs 4,25,000","Rs 0, "
6660,SIYARAM PRASAD,Jahanabad,IND,0,10th Pass,"Rs 6,37,000","Rs 0, "
6661,SK NASIRUDDIN,Diamond Harbour,SP,0,8th Pass,"Rs 5,20,000","Rs 0, "
6662,SK. DAULAT HOSSAIN,Krishnanagar,NCP,0,8th Pass,"Rs 18,28,000","Rs 0, "
6663,SK. NURUL ISLAM,Basirhat,AITC,0,12th Pass,"Rs 11,55,500","Rs 8,07,500, "
6664,SK. SAIDUL HAQUE,Bardhaman-Durgapur,CPM,0,Post Graduate,"Rs 24,14,520","Rs 1,28,172, "
6665,SMT BHANWAR KANWAR RAJAWAT,Jaipur,IND,0,Graduate,"Rs 67,65,000","Rs 5,00,000, "
6666,Smt Phoolo Devi Netam,Kanker,INC,0,8th Pass,"Rs 34,54,127","Rs 10,13,494, "
6667,Smt Susil Bai Banjare,Raipur,IND,0,Not Given,"Rs 1,05,000","Rs 0, "
6668,SMT VEENA,Farrukhabad,IND,0,Graduate,"Rs 98,000","Rs 0, "
6669,Smt. Malati Roy,Karimganj,IND,0,8th Pass,"Rs 7,28,800","Rs 0, "
6670,Smt. RADHA,Udupi Chikmagalur,CPI,0,12th Pass,"Rs 18,62,000","Rs 0, "
6671,Smti. R. S. Uma Bharathy,Andaman & Nicobar Islands,NCP,,Graduate,"Rs 73,000","Rs 0, "
6672,SNEHLATA DEVI,Hazaribagh,IND,0,Not Given,Nil,"Rs 0, "
6673,Sobh Nath Singh,Arrah,IND,0,12th Pass,"Rs 24,432","Rs 0, "
6674,Sohail Akthar,Saran,BMF,0,12th Pass,Nil,"Rs 0, "
6675,SOHAN,Machhlishahr,IND,,Not Given,"Rs 6,85,000","Rs 8,66,956, "
6676,SOHAN PAL,Bulandshahr,NLHP,0,Literate,"Rs 50,000","Rs 0, "
6677,Sohan Potai,Kanker,BJP,0,Post Graduate,"Rs 82,61,296","Rs 0, "
6678,SOHAN SINGH,Patiala,IND,0,Not Given,"Rs 7,73,000","Rs 0, "
6679,SOLEMAN ALI,Dhubri,IND,0,Graduate,"Rs 5,40,879","Rs 0, "
6680,SOM MARANDI,Rajmahal,JVM(P),0,Graduate,"Rs 53,86,000","Rs 3,00,000, "
6681,SOM NATH,Shimla,BSP,0,8th Pass,"Rs 1,90,70,000","Rs 6,00,000, "
6682,SOM PARKASH,Hoshiarpur,BJP,0,Post Graduate,"Rs 2,33,37,577","Rs 0, "
6683,SOMABHAI GANDABHAI KOLIPATEL,Surendranagar,INC,0,5th Pass,"Rs 1,86,18,718","Rs 0, "
6684,Somaiah Ganapuram,Warangal,IND,0,5th Pass,"Rs 15,000","Rs 0, "
6685,SOMENDRA NATH MITRA,Diamond Harbour,AITC,0,Graduate Professional,"Rs 1,47,30,832","Rs 1,57,500, "
6686,SOMJIBHAI PUNJABHAI DAMOR,Dahod,BJP,0,Graduate,"Rs 98,71,511","Rs 0, "
6687,SOMKUWAR VIJAY SITARAM,Nagpur,Ambedkarist Republican Party,0,Not Given,"Rs 1,60,000","Rs 0, "
6688,Somnath Bhagat,Surguja,LJP,0,12th Pass,"Rs 7,90,000","Rs 0, "
6689,SOMPAL,Baghpat,INC,0,Post Graduate,"Rs 3,12,33,551","Rs 0, "
6690,SONABEN BHIKHUBHAI PATEL,Bardoli,CPI,0,Literate,"Rs 3,02,000","Rs 0, "
6691,SONABOR ALI,Gauhati,AUDF,0,Post Graduate,"Rs 30,28,500","Rs 0, "
6692,SONAMONI DAS,Lakhimpur,LJP,0,Post Graduate,"Rs 88,200","Rs 0, "
6693,SONAWANE PANDIT UTTAMRAO,Dhule,IND,0,Not Given,"Rs 40,000","Rs 0, "
6694,SONAWANE PRATAP NARAYANRAO,Dhule,BJP,0,Graduate Professional,"Rs 14,21,57,029","Rs 65,81,693, "
6695,SONE LAL SAH,Sitamarhi,IND,0,8th Pass,"Rs 14,55,000","Rs 0, "
6696,SONIA GANDHI,Rae bareli,INC,0,Others,"Rs 1,37,94,768","Rs 0, "
6697,SONIA SHARMA,Gautam Budhha Nagar,IND,0,Graduate,"Rs 19,51,000","Rs 0, "
6698,Sontosh Mohan Dev,Silchar,INC,0,Graduate,"Rs 10,11,08,377","Rs 0, "
6699,SONWANE ASHOK VITTHAL,Jalna,IND,0,Graduate,"Rs 3,75,000","Rs 35,000, "
6700,Sony J Kalyanakumar,Alappuzha,IND,0,Graduate,"Rs 3,77,36,833","Rs 44,09,757, "
6701,Sooranad Sukumaran,Mavelikkara,IND,0,Not Given,"Rs 8,00,000","Rs 0, "
6702,SOU. NAGMANI KISAN JAKKAN,Madha,IND,0,Literate,"Rs 20,000","Rs 0, "
6703,SOZHAMANNAR KANAKARAJA.K,Thanjavur,IND,0,Post Graduate,"Rs 15,000","Rs 0, "
6704,Spencer Marks,Kottayam,BSP,0,Graduate Professional,"Rs 10,000","Rs 0, "
6705,Sradhanjali Pradhan,Balasore,BSP,,Graduate,"Rs 10,41,723","Rs 0, "
6706,SRAVAN LAL YADAV,Jaipur Rural,RBD,0,Graduate,"Rs 41,16,000","Rs 0, "
6707,SRAWAN KUMAR,Jahanabad,LM,0,Not Given,"Rs 25,000","Rs 0, "
6708,Sreenagari Rajan,Idukki,BJP,,12th Pass,"Rs 15,00,000","Rs 0, "
6709,Sreenath,Attingal,IND,0,12th Pass,"Rs 4,02,000","Rs 2,00,010, "
6710,Sri A. Raghunath Varma,Berhampur,IND,0,Post Graduate,"Rs 4,65,527","Rs 60,000, "
6711,Sri Bharat Paik,Berhampur,BJP,0,Graduate Professional,"Rs 4,47,723","Rs 0, "
6712,Sri Chandra Sekhar Sahu,Berhampur,INC,0,Graduate Professional,"Rs 82,16,047","Rs 2,74,913, "
6713,SRI GONGARAM KAUL,Dibrugarh,CPI(ML)(L),0,Graduate,"Rs 3,405","Rs 19, "
6714,Sri Kishore Chandra Maharana,Berhampur,IND,0,Doctorate,"Rs 41,73,000","Rs 2,30,000, "
6715,SRI PABAN SINGH GHATOWAR,Dibrugarh,INC,0,Graduate,"Rs 97,97,014","Rs 0, "
6716,SRI PRAKASH JAISWAL,Kanpur,INC,0,12th Pass,"Rs 3,07,67,980","Rs 0, "
6717,SRI RATUL GOGOI,Dibrugarh,CPI,0,Graduate,"Rs 20,500","Rs 0, "
6718,SRI ROMEN CH. BORTHAKUR,Dibrugarh,NCP,0,Graduate Professional,"Rs 1,77,15,553","Rs 7,00,000, "
