ST_CODE,ST_NAME,PC_NO,PC_NAME,PC_TYPE,MONTH,YEAR,CAND_NAME,CAND_SEX,CAND_CATEGORY,PARTYABBRE,TOTVOTPOLL,POSITION
S19,PUNJAB,3,Tarn Taran,GEN,3,2004,DR. RATTAN SINGH AJNALA,M,GEN,SAD,364646,1
S19,PUNJAB,3,Tarn Taran,GEN,3,2004,SUKHBINDER SINGH ( SUKH SARKARIA),M,GEN,INC,308252,2
S19,PUNJAB,3,Tarn Taran,GEN,3,2004,TARLOCHAN SINGH TUR,M,GEN,IND,15090,3
S19,PUNJAB,3,Tarn Taran,GEN,3,2004,RAVEL SINGH,M,SC,BSP,14725,4
S19,PUNJAB,3,Tarn Taran,GEN,3,2004,RAJINDER RIKHI,M,GEN,IND,7274,5
S19,PUNJAB,3,Tarn Taran,GEN,3,2004,MANOJ KUMAR DUGGAL,M,GEN,IND,2911,6
S19,PUNJAB,3,Tarn Taran,GEN,3,2004,BABU RAM,M,SC,IND,1847,7
S19,PUNJAB,3,Tarn Taran,GEN,3,2004,RAJWANT SINGH,M,GEN,BGTD,1535,8
S19,PUNJAB,3,Tarn Taran,GEN,3,2004,SUKHJINDER SINGH,M,GEN,IND,1095,9
S19,PUNJAB,4,Jullundur,GEN,3,2004,RANA GURJEET SINGH,M,GEN,INC,344619,1
S19,PUNJAB,4,Jullundur,GEN,3,2004,NARESH GUJRAL,M,GEN,SAD,311156,2
S19,PUNJAB,4,Jullundur,GEN,3,2004,DEVI DASS NAHAR,M,SC,BSP,69188,3
S19,PUNJAB,4,Jullundur,GEN,3,2004,VINAY JALANDHARI,M,GEN,IND,3716,4
S19,PUNJAB,4,Jullundur,GEN,3,2004,BALKAR SINGH,M,GEN,BGTD,3342,5
S19,PUNJAB,4,Jullundur,GEN,3,2004,MANOHAR LAL,M,SC,IND,2088,6
S19,PUNJAB,4,Jullundur,GEN,3,2004,HAMID MASIH,M,GEN,IND,2078,7
S19,PUNJAB,4,Jullundur,GEN,3,2004,KULBHUSHAN KUMAR,M,GEN,IND,1837,8
S19,PUNJAB,4,Jullundur,GEN,3,2004,SANDEEP JAIRATH,M,GEN,IND,1591,9
S19,PUNJAB,4,Jullundur,GEN,3,2004,VIJAY KUMAR HANS,M,SC,DBSP,1288,10
S19,PUNJAB,4,Jullundur,GEN,3,2004,DR. KULDEEP SINGH DHILLON,M,GEN,IND,836,11
S19,PUNJAB,5,Phillaur,SC,3,2004,CHARANJIT SINGH ATWAL,M,SC,SAD,324512,1
S19,PUNJAB,5,Phillaur,SC,3,2004,SANTOSH CHOWDHARY,F,SC,INC,225628,2
S19,PUNJAB,5,Phillaur,SC,3,2004,PAWAN KUMAR TINU,M,SC,BSP,157637,3
S19,PUNJAB,5,Phillaur,SC,3,2004,HANS RAJ PABWAN,M,SC,IND,7103,4
S19,PUNJAB,5,Phillaur,SC,3,2004,HARBHAJAN LAKHA,M,SC,SMSP,3139,5
S19,PUNJAB,5,Phillaur,SC,3,2004,HARBANS SINGH DHALIWAL,M,SC,IND,2380,6
S19,PUNJAB,5,Phillaur,SC,3,2004,JAGIR SINGH SAFRI,M,SC,BGTD,2138,7
S19,PUNJAB,6,Hoshiarpur,GEN,3,2004,AVINASH RAI KHANNA,M,GEN,BJP,289815,1
S19,PUNJAB,6,Hoshiarpur,GEN,3,2004,COMRADE DARSHAN SINGH MATTU,M,GEN,CPM,185444,2
S19,PUNJAB,6,Hoshiarpur,GEN,3,2004,CHARANJIT SINGH CHANNI,M,GEN,BSP,156270,3
S19,PUNJAB,6,Hoshiarpur,GEN,3,2004,AJEET SINGH PARMAR,M,GEN,SJP(R),7511,4
S19,PUNJAB,6,Hoshiarpur,GEN,3,2004,KULDIP RAI,M,GEN,IND,6565,5
S19,PUNJAB,6,Hoshiarpur,GEN,3,2004,SADHU SINGH SAINI,M,GEN,IND,3883,6
S19,PUNJAB,6,Hoshiarpur,GEN,3,2004,HARMESH LAL AZAD,M,SC,IND,3416,7
S19,PUNJAB,6,Hoshiarpur,GEN,3,2004,GURDEV SINGH,M,GEN,BGTD,2787,8
S19,PUNJAB,7,Ropar,SC,3,2004,SUKHDEV SINGH LIBRA,M,SC,SAD,347631,1
S19,PUNJAB,7,Ropar,SC,3,2004,SHAMSHER SINGH DULLO,M,SC,INC,313994,2
S19,PUNJAB,7,Ropar,SC,3,2004,MAAN SINGH MANHERA,M,SC,BSP,78191,3
S19,PUNJAB,7,Ropar,SC,3,2004,BHAG SINGH,M,SC,SAD(M),27393,4
S19,PUNJAB,7,Ropar,SC,3,2004,SURJAN SINGH,M,SC,IND,15197,5
S19,PUNJAB,7,Ropar,SC,3,2004,SUCHA SINGH,M,SC,IND,3276,6
S19,PUNJAB,7,Ropar,SC,3,2004,SAWINDER SINGH,M,SC,IND,2650,7
S19,PUNJAB,7,Ropar,SC,3,2004,LEHMBAR DASS,M,SC,BGTD,1889,8
S19,PUNJAB,8,Patiala,GEN,3,2004,PRENEET KAUR,F,GEN,INC,409917,1
S19,PUNJAB,8,Patiala,GEN,3,2004,KANWALJIT SINGH,M,GEN,SAD,386250,2
S19,PUNJAB,8,Patiala,GEN,3,2004,HARGOPAL SINGH,M,GEN,BSP,39331,3
S19,PUNJAB,8,Patiala,GEN,3,2004,GURNAM SINGH,M,GEN,SAD(M),11496,4
S19,PUNJAB,8,Patiala,GEN,3,2004,RAM SARUP,M,GEN,IND,6070,5
S19,PUNJAB,8,Patiala,GEN,3,2004,RAM ISHER SINGH,M,SC,IND,5460,6
S19,PUNJAB,8,Patiala,GEN,3,2004,GURBACHAN SINGH,M,SC,SMSP,3356,7
S19,PUNJAB,8,Patiala,GEN,3,2004,DARSHAN SINGH,M,GEN,IND,2992,8
S19,PUNJAB,8,Patiala,GEN,3,2004,BINDER KAUR,F,SC,IND,2535,9
S19,PUNJAB,8,Patiala,GEN,3,2004,JAI PAL,M,GEN,IND,1924,10
S19,PUNJAB,8,Patiala,GEN,3,2004,KRISHNA DAHRI,F,GEN,IND,1585,11
S19,PUNJAB,8,Patiala,GEN,3,2004,KARTAR SINGH,M,GEN,IND,1358,12
S19,PUNJAB,8,Patiala,GEN,3,2004,RANJIT KAUR,F,GEN,BGTD,933,13
S19,PUNJAB,8,Patiala,GEN,3,2004,HARBANS SINGH,M,SC,IND,924,14
S19,PUNJAB,9,Ludhiana,GEN,3,2004,SHARANJIT SINGH DHILLON,M,GEN,SAD,329234,1
S19,PUNJAB,9,Ludhiana,GEN,3,2004,MUNISH TEWARI,M,GEN,INC,299694,2
S19,PUNJAB,9,Ludhiana,GEN,3,2004,BALWANT SINGH RAMOOWALIA,M,GEN,LBP,187787,3
S19,PUNJAB,9,Ludhiana,GEN,3,2004,RABINDER SINGH SOHIL,M,GEN,BSP,19595,4
S19,PUNJAB,9,Ludhiana,GEN,3,2004,RASHPAL SINGH GILL,M,GEN,IND,6131,5
S19,PUNJAB,9,Ludhiana,GEN,3,2004,VARINDER KUMAR KOFFI,M,GEN,IND,5762,6
S19,PUNJAB,9,Ludhiana,GEN,3,2004,MAHINDER LAL,M,SC,IND,4745,7
S19,PUNJAB,9,Ludhiana,GEN,3,2004,BOBY,M,SC,IND,3383,8
S19,PUNJAB,9,Ludhiana,GEN,3,2004,SADHON SINGH,M,GEN,SP,2368,9
S19,PUNJAB,9,Ludhiana,GEN,3,2004,DR. JANARDAN PRASAD SINGH,M,GEN,IND,1928,10
S19,PUNJAB,9,Ludhiana,GEN,3,2004,RAVINDER KUMAR JASSI,M,SC,JKNPP,1833,11
S19,PUNJAB,9,Ludhiana,GEN,3,2004,DALJINDER SINGH JHAMMAT,M,SC,IND,1642,12
S19,PUNJAB,9,Ludhiana,GEN,3,2004,BALWANT SINGH,M,GEN,IND,1639,13
S19,PUNJAB,9,Ludhiana,GEN,3,2004,DR. SATNAM SINGH,M,GEN,IND,1181,14
S19,PUNJAB,9,Ludhiana,GEN,3,2004,MASTER MANJEET SINGH WALIA,M,GEN,BGTD,1123,15
S19,PUNJAB,9,Ludhiana,GEN,3,2004,KARNAIL SINGH RATHOR,M,GEN,IND,783,16
S19,PUNJAB,9,Ludhiana,GEN,3,2004,JASDEV SINGH,M,GEN,IND,610,17
S19,PUNJAB,9,Ludhiana,GEN,3,2004,ABDUL SHAKOOR THIND,M,GEN,IND,489,18
S19,PUNJAB,10,Sangrur,GEN,3,2004,SUKHDEV SINGH DHINDSA,M,GEN,SAD,286828,1
S19,PUNJAB,10,Sangrur,GEN,3,2004,ARVIND KHANNA,M,GEN,INC,259551,2
S19,PUNJAB,10,Sangrur,GEN,3,2004,SIMRANJIT SINGH MANN,M,GEN,SAD(M),216898,3
S19,PUNJAB,10,Sangrur,GEN,3,2004,MANGAT RAI BANSAL,M,GEN,BSP,38215,4
S19,PUNJAB,10,Sangrur,GEN,3,2004,SUKHDEV SINGH BARI,M,GEN,IND,14289,5
S19,PUNJAB,10,Sangrur,GEN,3,2004,MOHAMAD SHAMSHAD,M,GEN,IND,8872,6
S19,PUNJAB,10,Sangrur,GEN,3,2004,MIT SINGH,M,GEN,IND,3366,7
S19,PUNJAB,10,Sangrur,GEN,3,2004,BALJINDER SINGH,M,GEN,IND,2631,8
S19,PUNJAB,10,Sangrur,GEN,3,2004,SUKHDEV SINGH,M,SC,IND,2449,9
S19,PUNJAB,10,Sangrur,GEN,3,2004,AVTAR SINGH,M,SC,IND,2046,10
S19,PUNJAB,10,Sangrur,GEN,3,2004,DALJIT SINGH,M,GEN,IND,1673,11
S19,PUNJAB,11,Bhatinda,SC,3,2004,PARAMJIT KAUR GULSHAN,F,SC,SAD,323394,1
S19,PUNJAB,11,Bhatinda,SC,3,2004,KAUSHALYA CHAMAN BHAURA,F,SC,CPI,260752,2
S19,PUNJAB,11,Bhatinda,SC,3,2004,SARABJEET SINGH,M,SC,SAD(M),113490,3
S19,PUNJAB,11,Bhatinda,SC,3,2004,GURNAM SINGH,M,SC,BSP,31727,4
S19,PUNJAB,11,Bhatinda,SC,3,2004,JASVIR SINGH,M,SC,IND,8733,5
S19,PUNJAB,11,Bhatinda,SC,3,2004,BHAGWANT SINGH SAMAON,M,SC,CPI(ML)(L),7505,6
S19,PUNJAB,11,Bhatinda,SC,3,2004,GURPREET SINGH BAHIA,M,SC,IND,6689,7
S19,PUNJAB,11,Bhatinda,SC,3,2004,PARMINDER SINGH QUAMI,M,SC,DBSP,5429,8
S19,PUNJAB,11,Bhatinda,SC,3,2004,SHAM LAL,M,SC,IND,2908,9
S19,PUNJAB,11,Bhatinda,SC,3,2004,HARI SINGH,M,SC,IND,2568,10
S19,PUNJAB,12,Faridkot,GEN,3,2004,SUKHBIR SINGH BADAL,M,GEN,SAD,475928,1
S19,PUNJAB,12,Faridkot,GEN,3,2004,KARAN KAUR BRAR,F,GEN,INC,340649,2
S19,PUNJAB,12,Faridkot,GEN,3,2004,SANT RAM,M,SC,BSP,45207,3
S19,PUNJAB,12,Faridkot,GEN,3,2004,GURLAL SINGH,M,GEN,SAD(M),10857,4
S19,PUNJAB,12,Faridkot,GEN,3,2004,HARMAIL SINGH,M,GEN,IND,7501,5
S19,PUNJAB,12,Faridkot,GEN,3,2004,NIRMAL SINGH,M,SC,LJNSP,4448,6
S19,PUNJAB,12,Faridkot,GEN,3,2004,NAVNEET KUMAR,M,GEN,SHS,3064,7
S19,PUNJAB,12,Faridkot,GEN,3,2004,SUKHBIR SINGH,M,GEN,IND,2735,8
S19,PUNJAB,12,Faridkot,GEN,3,2004,KULWANT SINGH,M,GEN,MB(S)P,1675,9
S19,PUNJAB,12,Faridkot,GEN,3,2004,ASHOK KUMAR,M,GEN,JD(S),1080,10
S19,PUNJAB,13,Ferozepur,GEN,3,2004,ZORA SINGH MAAN,M,GEN,SAD,357102,1
S19,PUNJAB,13,Ferozepur,GEN,3,2004,JAGMEET SINGH BRAR,M,GEN,INC,345563,2
S19,PUNJAB,13,Ferozepur,GEN,3,2004,MOHAN SINGH FALIAN WALA,M,GEN,BSP,101921,3
S19,PUNJAB,13,Ferozepur,GEN,3,2004,INDERJIT SINGH ZIRA,M,GEN,IND,27941,4
S19,PUNJAB,13,Ferozepur,GEN,3,2004,VARDEV SINGH,M,GEN,IND,8697,5
S19,PUNJAB,13,Ferozepur,GEN,3,2004,DHIAN SINGH MAND,M,GEN,SAD(M),7548,6
S19,PUNJAB,13,Ferozepur,GEN,3,2004,MAHINDERJIT SINGH,M,GEN,IND,5495,7
S19,PUNJAB,13,Ferozepur,GEN,3,2004,PARAMJIT SINGH DESAL,M,SC,IND,2486,8
S19,PUNJAB,13,Ferozepur,GEN,3,2004,ANOOP SINGH,M,GEN,LJNSP,2443,9
S19,PUNJAB,13,Ferozepur,GEN,3,2004,NARDEV SINGH,M,GEN,IND,1819,10
S19,PUNJAB,13,Ferozepur,GEN,3,2004,AJAY DANIEL ( TINKU ),M,GEN,IND,1126,11
S19,PUNJAB,13,Ferozepur,GEN,3,2004,ASHOK KUMAR,M,SC,IND,1112,12
S19,PUNJAB,13,Ferozepur,GEN,3,2004,DES RAJ DEORA,M,GEN,IND,995,13
S19,PUNJAB,13,Ferozepur,GEN,3,2004,MATHRA DASS,M,GEN,PTSS,878,14
S19,PUNJAB,13,Ferozepur,GEN,3,2004,GURSEWAK SINGH,M,GEN,IND,772,15
S19,PUNJAB,13,Ferozepur,GEN,3,2004,SOM PARKASH,M,GEN,BGTD,742,16
S20,RAJASTHAN,1,Ganganagar,SC,3,2004,NIHALCHAND MEGHWAL,M,SC,BJP,331475,1
S20,RAJASTHAN,1,Ganganagar,SC,3,2004,BHARATRAM,M,SC,INC,324082,2
S20,RAJASTHAN,1,Ganganagar,SC,3,2004,MUNSHI RAM,M,SC,BSP,25144,3
S20,RAJASTHAN,1,Ganganagar,SC,3,2004,COMRED SHYOPATRAM,M,SC,CPM,22801,4
S20,RAJASTHAN,1,Ganganagar,SC,3,2004,TEETAR SINGH,M,SC,IND,8047,5
S20,RAJASTHAN,1,Ganganagar,SC,3,2004,BABU LAL,M,SC,LPSP,5327,6
S20,RAJASTHAN,1,Ganganagar,SC,3,2004,TEEKU RAM,M,SC,IND,3702,7
S20,RAJASTHAN,1,Ganganagar,SC,3,2004,HETRAM,M,SC,RJVP,2360,8
S20,RAJASTHAN,2,Bikaner,GEN,3,2004,DHARMENDRA,M,GEN,BJP,517802,1
S20,RAJASTHAN,2,Bikaner,GEN,3,2004,RAMESHWAR LAL,M,GEN,INC,460627,2
S20,RAJASTHAN,2,Bikaner,GEN,3,2004,ARJAN RAM,M,GEN,BSP,38729,3
S20,RAJASTHAN,2,Bikaner,GEN,3,2004,SURENDRA KUMAR GANDHI,M,SC,IND,13281,4
S20,RAJASTHAN,2,Bikaner,GEN,3,2004,SHYAM SUNDER,M,GEN,IND,11540,5
S20,RAJASTHAN,2,Bikaner,GEN,3,2004,Dilip Singh Marwal,M,GEN,INLD,10664,6
S20,RAJASTHAN,2,Bikaner,GEN,3,2004,SAROJ,F,GEN,IND,7786,7
S20,RAJASTHAN,2,Bikaner,GEN,3,2004,DR. MOHAN LAL SHARMA,M,GEN,IND,5196,8
S20,RAJASTHAN,2,Bikaner,GEN,3,2004,RAM LAL,M,GEN,IND,3848,9
S20,RAJASTHAN,2,Bikaner,GEN,3,2004,MAHAVIR PRASAD,M,GEN,LPSP,2818,10
S20,RAJASTHAN,2,Bikaner,GEN,3,2004,RAJENDRA SINGH,M,GEN,SP,1998,11
S20,RAJASTHAN,2,Bikaner,GEN,3,2004,BRIJ GOPAL,M,GEN,IND,1762,12
S20,RAJASTHAN,2,Bikaner,GEN,3,2004,JASVINDRA SINGH,M,GEN,IND,1313,13
S20,RAJASTHAN,3,Churu,GEN,3,2004,RAMSINGH KASWAN,M,GEN,BJP,400718,1
S20,RAJASTHAN,3,Churu,GEN,3,2004,BAL RAM JAKHAR,M,GEN,INC,370864,2
S20,RAJASTHAN,3,Churu,GEN,3,2004,DAULATRAM PAINSIYA,M,GEN,BSP,30142,3
S20,RAJASTHAN,3,Churu,GEN,3,2004,DAMODAR MISHRA,M,GEN,INLD,10132,4
S20,RAJASTHAN,3,Churu,GEN,3,2004,SUFI SULTAN,M,GEN,IND,8594,5
S20,RAJASTHAN,3,Churu,GEN,3,2004,SHABIR KHAN,M,GEN,IND,5146,6
S20,RAJASTHAN,3,Churu,GEN,3,2004,RANJEET RAI,M,SC,IND,3773,7
S20,RAJASTHAN,3,Churu,GEN,3,2004,CHIMNA RAM,M,GEN,IND,2499,8
S20,RAJASTHAN,3,Churu,GEN,3,2004,MOHAMMAD ILIYAS KHICHI (TELI),M,GEN,IND,2108,9
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,2004,SHISH RAM OLA,M,GEN,INC,274168,1
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,2004,SANTOSH AHLAWAT,F,GEN,BJP,250813,2
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,2004,RANVEER SINGH GUDHA,M,GEN,LJNSP,111696,3
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,2004,AYUB KHAN,M,GEN,BSP,23037,4
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,2004,MAHENDRA CHOUDHARY,M,GEN,CPI(ML)(L),6810,5
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,2004,MAHADA RAM SAINI,M,GEN,IND,5488,6
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,2004,ROHITASH,M,GEN,SP,3863,7
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,2004,VIJAY,M,GEN,ABHM,2970,8
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,2004,BASANT LAL SAINI,M,GEN,IND,2660,9
S20,RAJASTHAN,5,Sikar,GEN,3,2004,SUBHASH MEHARIA,M,GEN,BJP,367546,1
S20,RAJASTHAN,5,Sikar,GEN,3,2004,NARAYAN SINGH,M,GEN,INC,312863,2
S20,RAJASTHAN,5,Sikar,GEN,3,2004,AMRARAM,M,GEN,CPM,66241,3
S20,RAJASTHAN,5,Sikar,GEN,3,2004,RAMESH CHANDRA SHARMA ADVOCATE,M,GEN,IND,9774,4
S20,RAJASTHAN,5,Sikar,GEN,3,2004,BHAGIRATH SINGH KHARRATE MAHAN,M,GEN,ABHM,9530,5
S20,RAJASTHAN,5,Sikar,GEN,3,2004,GULAM NABI,M,GEN,BSP,8072,6
S20,RAJASTHAN,5,Sikar,GEN,3,2004,AJAY PAL,M,GEN,IND,5445,7
S20,RAJASTHAN,6,Jaipur,GEN,3,2004,GIRDHARI LAL BHARGAVA,M,GEN,BJP,480730,1
S20,RAJASTHAN,6,Jaipur,GEN,3,2004,PRATAP SINGH KHACHARIAWAS,M,GEN,INC,373544,2
S20,RAJASTHAN,6,Jaipur,GEN,3,2004,VIJAY RATHI,M,ST,IND,8885,3
S20,RAJASTHAN,6,Jaipur,GEN,3,2004,O. P. BARWADIA,M,GEN,BSP,7310,4
S20,RAJASTHAN,6,Jaipur,GEN,3,2004,MONU KURUVILA,M,GEN,IND,3414,5
S20,RAJASTHAN,6,Jaipur,GEN,3,2004,BHAG CHAND JAIN,M,GEN,IND,1491,6
S20,RAJASTHAN,6,Jaipur,GEN,3,2004,MAHENDRA PRATAP SINGH,M,GEN,RLD,1371,7
S20,RAJASTHAN,6,Jaipur,GEN,3,2004,INDERJEET SINGH,M,GEN,SP,1251,8
S20,RAJASTHAN,6,Jaipur,GEN,3,2004,AVINASH RAI,M,GEN,IND,877,9
S20,RAJASTHAN,6,Jaipur,GEN,3,2004,PRABHU DEVI SOYAL,F,SC,IND,807,10
S20,RAJASTHAN,6,Jaipur,GEN,3,2004,IFTKHAR,M,GEN,IND,732,11
S20,RAJASTHAN,6,Jaipur,GEN,3,2004,OM PRAKASH KEDAWAT,M,GEN,SAP,663,12
S20,RAJASTHAN,7,Dausa,GEN,3,2004,SACHIN PILOT,M,GEN,INC,369935,1
S20,RAJASTHAN,7,Dausa,GEN,3,2004,KARTAR SINGH BHADANA,M,GEN,BJP,255070,2
S20,RAJASTHAN,7,Dausa,GEN,3,2004,ROHITASH KUMAR SHARMA,M,GEN,INLD,46938,3
S20,RAJASTHAN,7,Dausa,GEN,3,2004,RAKESH MEENA,M,ST,BSP,15437,4
S20,RAJASTHAN,7,Dausa,GEN,3,2004,SUBHASH CHANDRA SHARMA,M,GEN,IND,12004,5
S20,RAJASTHAN,7,Dausa,GEN,3,2004,DHANNA RAM,M,GEN,RJVP,7672,6
S20,RAJASTHAN,7,Dausa,GEN,3,2004,ROHITASH KULDEEP (RAIGAR),M,SC,IND,3924,7
S20,RAJASTHAN,7,Dausa,GEN,3,2004,RAMESH,M,GEN,IND,3047,8
S20,RAJASTHAN,7,Dausa,GEN,3,2004,MUKARRAM ALI,M,GEN,SP,2874,9
S20,RAJASTHAN,8,Alwar,GEN,3,2004,DR. KARAN SINGH YADAV,M,GEN,INC,246833,1
S20,RAJASTHAN,8,Alwar,GEN,3,2004,MAHANT CHANDNATH,M,GEN,BJP,238462,2
S20,RAJASTHAN,8,Alwar,GEN,3,2004,BHAI SHREE NATH GURJAR,M,GEN,BSP,21247,3
S20,RAJASTHAN,8,Alwar,GEN,3,2004,PT. R. D. SHARMA,M,GEN,IND,16627,4
S20,RAJASTHAN,8,Alwar,GEN,3,2004,CHANDRABHAN,M,GEN,INLD,5833,5
S20,RAJASTHAN,8,Alwar,GEN,3,2004,SUBHASH,M,GEN,IND,5190,6
S20,RAJASTHAN,8,Alwar,GEN,3,2004,SAGAR MAL,M,SC,IND,3643,7
S20,RAJASTHAN,8,Alwar,GEN,3,2004,MANJUL KAUSHIK,F,GEN,SP,1643,8
S20,RAJASTHAN,8,Alwar,GEN,3,2004,LAXMAN SAINI,M,GEN,IND,1058,9
S20,RAJASTHAN,8,Alwar,GEN,3,2004,BAKSHA NAND BHARTI,M,GEN,SMSP,985,10
S20,RAJASTHAN,8,Alwar,GEN,3,2004,RAMESH CHAND,M,ST,IND,730,11
S20,RAJASTHAN,8,Alwar,GEN,3,2004,MOOL CHAND,M,SC,IND,625,12
S20,RAJASTHAN,9,Bharatpur,GEN,3,2004,VISHVENDRA SINGH,M,GEN,BJP,319904,1
S20,RAJASTHAN,9,Bharatpur,GEN,3,2004,VED PRAKASH,M,GEN,INC,208555,2
S20,RAJASTHAN,9,Bharatpur,GEN,3,2004,MANDLESHWAR SINGH,M,GEN,BSP,38723,3
S20,RAJASTHAN,9,Bharatpur,GEN,3,2004,KHURSHEED AHAMAD,M,GEN,SP,3963,4
S20,RAJASTHAN,9,Bharatpur,GEN,3,2004,DR. SAMUNDRA SINGH,M,GEN,IND,3117,5
S20,RAJASTHAN,9,Bharatpur,GEN,3,2004,SHIV KUMAR SINGH,M,GEN,IND,1495,6
S20,RAJASTHAN,9,Bharatpur,GEN,3,2004,JAIKAM DEEN,M,GEN,IND,1230,7
S20,RAJASTHAN,10,Bayana,SC,3,2004,RAMSWAROOP KOLI,M,SC,BJP,265051,1
S20,RAJASTHAN,10,Bayana,SC,3,2004,MAHENDRA SINGH,M,SC,INC,205427,2
S20,RAJASTHAN,10,Bayana,SC,3,2004,SHAKUNTLA PADAM SINGH,F,SC,BSP,11648,3
S20,RAJASTHAN,10,Bayana,SC,3,2004,LAKKHEERAM,M,SC,IND,3226,4
S20,RAJASTHAN,10,Bayana,SC,3,2004,MOOL CHAND KOLI,M,SC,IND,1790,5
S20,RAJASTHAN,10,Bayana,SC,3,2004,MAHANT AJAY BALMIKI,M,SC,SP,1555,6
S20,RAJASTHAN,10,Bayana,SC,3,2004,LAKHAN SINGH MOURYA (JATAV),M,SC,RLD,1313,7
S20,RAJASTHAN,10,Bayana,SC,3,2004,JANKI DEVI KOLI,F,SC,IND,623,8
S20,RAJASTHAN,11,Sawai Madhopur,ST,3,2004,NAMO NARAIN,M,ST,INC,367553,1
S20,RAJASTHAN,11,Sawai Madhopur,ST,3,2004,JASKAUR,F,ST,BJP,256390,2
S20,RAJASTHAN,11,Sawai Madhopur,ST,3,2004,KAILASH,M,ST,BSP,27332,3
S20,RAJASTHAN,11,Sawai Madhopur,ST,3,2004,HARI PRASAD,M,ST,SJP(R),7235,4
S20,RAJASTHAN,11,Sawai Madhopur,ST,3,2004,GEETA,F,ST,JP,7084,5
S20,RAJASTHAN,12,Ajmer,GEN,3,2004,RASA SINGH RAWAT,M,GEN,BJP,314788,1
S20,RAJASTHAN,12,Ajmer,GEN,3,2004,HAJI HABIBURREHAMAN,M,GEN,INC,186812,2
S20,RAJASTHAN,12,Ajmer,GEN,3,2004,PARAS CHATAR JAIN,M,GEN,BSP,11224,3
S20,RAJASTHAN,12,Ajmer,GEN,3,2004,REKHRAJ FOUJI,M,GEN,IND,6325,4
S20,RAJASTHAN,12,Ajmer,GEN,3,2004,K. P. SINGH,M,GEN,SP,5431,5
S20,RAJASTHAN,12,Ajmer,GEN,3,2004,RAM PAL KOLI,M,SC,IND,2610,6
S20,RAJASTHAN,12,Ajmer,GEN,3,2004,SWAMI KRISHNANAND MAHARAJ,M,GEN,IND,2359,7
S20,RAJASTHAN,13,Tonk,SC,3,2004,KAILASH MEGHWAL,M,SC,BJP,315717,1
S20,RAJASTHAN,13,Tonk,SC,3,2004,NAND KISHORE BAIRWA,M,SC,INC,257205,2
S20,RAJASTHAN,13,Tonk,SC,3,2004,RAM BABU RAIGER,M,SC,BSP,21436,3
S20,RAJASTHAN,14,Kota,GEN,3,2004,RAGHUVEER SINGH KOSHAL,M,GEN,BJP,298314,1
S20,RAJASTHAN,14,Kota,GEN,3,2004,HARI MOHAN SHARMA,M,GEN,INC,226536,2
S20,RAJASTHAN,14,Kota,GEN,3,2004,KUNDAN CHEETA,M,ST,SP,18237,3
S20,RAJASTHAN,14,Kota,GEN,3,2004,MOTI LAL MEENA,M,ST,BSP,15156,4
S20,RAJASTHAN,14,Kota,GEN,3,2004,SAMUDRA SINGH HADA,M,GEN,IND,10308,5
S20,RAJASTHAN,14,Kota,GEN,3,2004,BADAM BERWA,F,SC,IND,4703,6
S20,RAJASTHAN,14,Kota,GEN,3,2004,DAULAT KUNWAR SHARMA ALIAS DAULAT BAHIN JI,F,GEN,IND,4050,7
S20,RAJASTHAN,14,Kota,GEN,3,2004,BHARAT SINGH,M,GEN,ABRAHP,2801,8
S20,RAJASTHAN,15,Jhalawar,GEN,3,2004,DUSHYANT SINGH,M,GEN,BJP,303845,1
S20,RAJASTHAN,15,Jhalawar,GEN,3,2004,SANJAY GURJAR,M,GEN,INC,222266,2
S20,RAJASTHAN,15,Jhalawar,GEN,3,2004,JAKIR HUSEN,M,GEN,IND,25164,3
S20,RAJASTHAN,15,Jhalawar,GEN,3,2004,RATAN LAL,M,ST,BSP,16336,4
S20,RAJASTHAN,16,Banswara,ST,3,2004,DHAN SINGH RAWAT,M,ST,BJP,269239,1
S20,RAJASTHAN,16,Banswara,ST,3,2004,PRABHULAL RAWAT,M,ST,INC,247556,2
S20,RAJASTHAN,16,Banswara,ST,3,2004,JEETMAL KHANT,M,ST,JD(U),78556,3
S20,RAJASTHAN,16,Banswara,ST,3,2004,SURYALAL KHANT,M,ST,IND,31132,4
S20,RAJASTHAN,16,Banswara,ST,3,2004,SUNDER LAL PARMAR,M,ST,BSP,17841,5
S20,RAJASTHAN,16,Banswara,ST,3,2004,NANURAM KHANT,M,ST,IND,11084,6
S20,RAJASTHAN,16,Banswara,ST,3,2004,BAHADUR SINGH,M,ST,SP,10690,7
S20,RAJASTHAN,17,Salumber,ST,3,2004,MAHAVEER BHAGORA,M,ST,BJP,281659,1
S20,RAJASTHAN,17,Salumber,ST,3,2004,BHERULAL MEENA,M,ST,INC,256885,2
S20,RAJASTHAN,17,Salumber,ST,3,2004,MEGHRAJ TAWAR,M,ST,CPI,32233,3
